Benchmark,DisabledFlag,Flags,Time,Energy,Success
IS.D,-fipa-pta,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fira-loop-pressure -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.714592,7479688476,True
IS.D,-fipa-pta,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fira-loop-pressure -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.574767,7467248214,True
IS.D,-fipa-pta,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fira-loop-pressure -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.503351,7456196244,True
IS.D,-fipa-pta,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fira-loop-pressure -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.581651,7466258658,True
IS.D,-fira-loop-pressure,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.204797,7397356758,True
IS.D,-fira-loop-pressure,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.210709,7399389459,True
IS.D,-fira-loop-pressure,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.18923,7395740798,True
IS.D,-fira-loop-pressure,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.226733,7403685102,True
IS.D,-fira-loop-pressure,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.204116,7398885127,True
IS.D,-fisolate-erroneous-paths-attribute,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.178802,7387493357,True
IS.D,-fisolate-erroneous-paths-attribute,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.25412,7398746708,True
IS.D,-fisolate-erroneous-paths-attribute,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.216704,7395328688,True
IS.D,-fisolate-erroneous-paths-attribute,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.203579,7394524973,True
IS.D,-fisolate-erroneous-paths-attribute,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fkeep-gc-roots-live -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.190047,7391562671,True
IS.D,-fkeep-gc-roots-live,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.19871,7389269734,True
IS.D,-fkeep-gc-roots-live,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.514619,7423150513,True
IS.D,-fkeep-gc-roots-live,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.261035,7399072688,True
IS.D,-fkeep-gc-roots-live,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.188624,7393615870,True
IS.D,-fkeep-gc-roots-live,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -flimit-function-alignment -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.218729,7400392862,True
IS.D,-flimit-function-alignment,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.193452,7393044044,True
IS.D,-flimit-function-alignment,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.202071,7395804578,True
IS.D,-flimit-function-alignment,-O3 -fno-aggressive-loop-optimizations -fno-align-labels -fbranch-target-load-optimize -fbranch-target-load-optimize2 -fbtr-bb-exclusive -fconserve-stack -fno-crossjumping -fdelayed-branch -fdelete-dead-exceptions -fexceptions -fgcse-las -fgcse-sm -fgraphite -fgraphite-identity -fno-ipa-cp -fipa-pta -fira-loop-pressure -fisolate-erroneous-paths-attribute -fkeep-gc-roots-live -flive-range-shrinkage -floop-nest-optimize -floop-parallelize-all -fmodulo-sched -fmodulo-sched-allow-regmoves -fomit-frame-pointer -fpack-struct -freg-struct-return -fno-rename-registers -fno-rerun-cse-after-loop -freschedule-modulo-scheduled-loops -fno-sched-pressure -fsched-spec-load -fsched-spec-load-dangerous -fsched-stalled-insns -fno-sched2-use-superblocks -fschedule-insns -fsel-sched-pipelining -fsel-sched-pipelining-outer-loops -fsel-sched-reschedule-pipelined -fselective-scheduling -fno-selective-scheduling2 -fshort-wchar -fstack-protector -ftracer -ftrapv -fno-tree-dominator-opts -ftree-loop-distribution -ftree-lrs -ftree-vectorize -funconstrained-commons -funroll-all-loops -funroll-loops -funwind-tables -fvariable-expansion-in-unroller -fwrapv,40.185252,7397059273,True
